board,angle,climb_name,date,logged_grade,displayed_grade,difficulty,tries,is_mirror,sessions_count,tries_total,is_repeat,is_ascent,comment
tension,35,Stig Zhuo’s,2024-03-28 19:05:09,6a,6a,16.2,1,False,1,1,False,True,
tension,35,Abundance,2024-03-28 19:18:19,6a,6b,17.7742,1,False,1,1,False,True,
tension,35,DBB Warmup 13,2024-03-28 19:19:19,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Idealistic,2024-03-28 19:24:30,6b,6b,18.25,3,False,1,3,False,True,
tension,35,Wonky Lookin',2024-03-28 19:46:42,5c,5c,14.875,1,False,1,1,False,True,
tension,35,Nanners,2024-03-28 19:51:33,6a,6a,15.8,1,True,1,1,False,True,
tension,35,MKultra support group,2024-03-28 19:53:22,6a+,6a,16.2,1,False,1,1,False,True,
tension,35,Moss Boss,2024-03-28 19:54:51,6a+,6a+,16.7778,1,False,1,1,False,True,
tension,35,pinch mcgee,2024-03-28 20:02:06,6a+,6a+,16.8571,1,False,1,1,False,True,
tension,35,Flappy arms,2024-03-28 20:22:57,6b,6b,17.8333,1,False,1,1,False,True,
tension,35,just a pinch assault,2024-03-28 20:25:42,6b+,6b+,18.5882,1,False,1,1,False,True,
tension,35,Baptized in Fire,2024-04-02 00:00:00,,7b,23.7407,7,False,1,7,False,False,
tension,35,Girl on Fire,2024-04-02 00:00:00,,7a,22.0,2,False,1,2,False,False,
tension,35,Hold Tight,2024-04-02 18:13:22,7a,7a,22.0,1,False,2,2,True,True,first 7A ⚡
tension,35,Ships,2024-04-03 00:00:00,,6b,18.0,1,False,4,11,True,False,
tension,35,Further by TC - CROP,2024-04-03 17:36:00,4b,4a,10.5,1,False,1,1,False,True,
tension,35,After School Special 1 - CROP,2024-04-03 17:38:21,4a,4a,10.0,1,False,1,1,False,True,
tension,35,traverse curse,2024-04-03 17:39:41,4b,4b,10.6667,1,True,1,1,False,True,
tension,35,Orion's Collar,2024-04-03 17:58:02,6b+,6b+,19.0,1,True,1,1,False,True,
tension,35,Presumptuous,2024-04-03 18:03:51,6c,6c,20.0,1,True,1,1,False,True,
tension,35,Brothers of Metal,2024-04-03 18:18:03,6c,6c,20.0,1,True,2,4,True,True,
tension,35,Snake Way,2024-04-03 18:34:03,5a,5a,12.7273,1,False,1,1,False,True,
tension,35,DropX,2024-04-03 18:36:46,5a,5a,13.1,1,False,1,1,False,True,
tension,35,inter,2024-04-03 18:38:26,5b,5b,14.0,1,False,2,2,True,True,
tension,35,eternal summer,2024-04-03 18:39:51,5b,5b,14.0,1,False,2,2,True,True,
tension,35,I Want to Conquer the World,2024-04-03 18:41:55,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Crash Pad,2024-04-03 18:49:44,6a+,6a+,16.7143,1,False,1,1,False,True,
tension,35,sunshine state of mind,2024-04-03 18:52:51,6a+,6a+,17.1667,1,False,1,1,False,True,
tension,35,Wood You Rather?,2024-04-03 18:54:47,6b,6b,17.9167,1,False,1,1,False,True,
tension,35,Doused,2024-04-03 19:00:34,6b,6b,18.125,1,False,2,7,True,True,
tension,35,Skeleton Spectre,2024-04-03 19:03:14,6b,6b,18.1667,1,False,1,1,False,True,
tension,35,LM#6,2024-04-03 19:08:30,6b,6b,18.1667,1,False,1,1,False,True,
tension,35,LM#5,2024-04-03 19:14:39,6a+,6a+,17.2143,1,True,1,1,False,True,
tension,35,Ill Advised,2024-04-03 19:17:26,6b,6b,18.1739,1,True,1,1,False,True,
tension,35,cranky,2024-04-03 19:25:19,6c,6c,20.2167,1,True,1,1,False,True,
tension,35,Technicolor Daydreaming,2024-04-03 19:57:51,6c,6c,20.0,1,True,1,1,False,True,
tension,35,Crimper’s Paradise #4,2024-04-09 00:00:00,,6b+,18.75,1,False,1,1,False,False,
tension,35,Party Animal,2024-04-09 18:12:53,5a,5a,13.0,1,True,1,1,False,True,
tension,35,Blue Power Ranger,2024-04-09 18:14:03,5a,5a,12.75,1,True,1,1,False,True,
tension,35,Red Power Ranger,2024-04-09 18:15:22,5a,5a,13.0,1,True,1,1,False,True,
tension,35,Prowler,2024-04-09 18:16:36,5c,5c,15.125,1,False,1,1,False,True,
tension,35,Birthday Person,2024-04-09 18:18:03,5c,5c,14.8571,1,False,1,1,False,True,
tension,35,Clean,2024-04-09 18:19:49,5c,5c,15.0,1,False,1,1,False,True,
tension,35,What’s That Sound?,2024-04-09 18:21:48,5c,5c,15.0,1,True,1,1,False,True,
tension,35,"14,000 Minutes",2024-04-09 18:23:00,5a,5a,13.3846,1,True,1,1,False,True,
tension,35,Crimper’s Paradise #1,2024-04-09 18:24:09,5a,5a,13.1379,1,False,1,1,False,True,
tension,35,Red Power Ranger,2024-04-09 18:25:12,5a,5a,13.0,1,False,1,1,False,True,
tension,35,Blue Power Ranger,2024-04-09 18:25:58,5a,5a,12.75,1,False,1,1,False,True,
tension,35,Party Animal,2024-04-09 18:27:53,5a,5a,13.0,1,False,2,2,True,True,
tension,35,Stilts,2024-04-09 18:29:33,5b,5b,14.0,1,True,2,2,True,True,
tension,35,Cocoa,2024-04-09 18:31:21,5c,5c,15.2222,1,True,2,2,True,True,
tension,35,Arizonia,2024-04-09 18:33:17,5c,5c,15.0,1,True,2,2,True,True,
tension,35,Apollo,2024-04-09 18:37:32,6b,6b,18.0,1,False,2,2,True,True,
tension,35,Doused,2024-04-09 18:43:58,6b,6b,18.125,1,True,1,1,False,True,
tension,35,Extra Delay,2024-04-09 18:46:27,6b,6b,18.2222,1,True,1,1,False,True,
tension,35,500 Miles,2024-04-09 19:01:53,6c+,6b+,19.2222,1,True,1,1,False,True,
tension,35,Parchment,2024-04-09 19:04:40,6c,6c,20.0,1,True,2,2,True,True,
tension,35,Thunderhead,2024-04-09 19:06:42,6c,6c,20.0,1,True,3,3,True,True,
tension,35,Presumptuous,2024-04-09 19:10:20,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Qualms,2024-04-09 19:15:05,6c+,6c+,21.0,1,True,1,1,False,True,
tension,35,Higher,2024-04-09 19:22:13,6c+,6c+,21.0,1,True,1,1,False,True,
tension,35,In Play,2024-04-09 19:47:44,6c+,6c+,21.0,2,False,1,2,False,True,
tension,35,Celery,2024-05-02 00:00:00,,6a,15.875,1,False,1,1,False,False,
tension,35,VB Warmup,2024-05-02 17:28:30,4b,4b,10.75,1,False,1,1,False,True,
tension,35,All Plastic by TC - CROP,2024-05-02 17:29:27,4b,4b,11.0,1,False,1,1,False,True,
tension,35,pride or die,2024-05-02 17:30:16,4c,4c,12.0,1,True,1,1,False,True,
tension,35,BOOP snoop,2024-05-02 17:32:06,5c,5c,14.84,1,True,1,1,False,True,
tension,35,After School Special 4,2024-05-02 17:34:26,6a,6a,16.1607,1,True,1,1,False,True,
tension,35,Chicken Fingers,2024-05-04 14:33:24,5c,5c,15.0,1,False,2,2,True,True,
tension,35,Chicken Fingers,2024-05-04 14:33:58,5c,5c,15.0,1,False,2,3,True,True,
tension,35,Sleepless Roads,2024-05-04 14:35:27,5a,5a,13.1538,1,False,3,3,True,True,
tension,35,"14,000 Minutes",2024-05-04 14:38:49,5a,5a,13.3846,1,False,2,2,True,True,
tension,35,My Own Worst Enemy,2024-05-04 14:47:12,5a,5a,13.119,1,False,2,2,True,True,
tension,35,Still Waiting,2024-05-04 14:51:43,5b,5b,13.5806,1,False,3,3,True,True,
tension,35,Still Waiting,2024-05-04 14:55:14,5b,5b,13.5806,1,False,3,4,True,True,
tension,35,Crimper’s Paradise #1,2024-05-04 14:58:46,5a,5a,13.1379,1,False,2,2,True,True,
tension,35,Rigorous Ragdoll,2024-05-04 15:01:52,5a,5a,13.0714,1,False,2,2,True,True,
tension,35,Rigorous Ragdoll,2024-05-04 15:04:47,5a,5a,13.0714,1,False,2,3,True,True,
tension,35,Take Five,2024-05-04 15:05:46,5b,5a,13.1538,1,False,2,2,True,True,
tension,35,Wingtips,2024-05-04 15:15:11,5c,5c,15.1429,1,False,2,2,True,True,
tension,35,Farther Then Away,2024-05-04 15:20:04,5c,5c,15.35,1,False,2,2,True,True,
tension,35,Everlong,2024-05-04 15:26:26,5b,5b,14.0,1,False,3,3,True,True,
tension,35,Ended,2024-05-17 00:00:00,,6b+,18.7778,1,False,1,1,False,False,
tension,35,Wunder Under,2024-05-17 00:00:00,,6b,18.1304,1,True,1,1,False,False,
tension,35,Tu,2024-05-17 17:20:35,5a,5a,13.25,1,False,1,1,False,True,
tension,35,Rumblebuffin,2024-05-17 17:22:56,5a,5a,12.9,1,False,2,2,True,True,
tension,35,Dirty Baseball,2024-05-17 17:26:25,5b,5a,13.25,1,False,1,1,False,True,
tension,35,coventry city,2024-05-17 17:36:46,5a,5a,13.0,1,True,1,1,False,True,
tension,35,Less is More,2024-05-17 17:42:38,5a,5a,12.9167,1,False,1,1,False,True,
tension,35,5.,2024-05-17 17:43:46,5a,5b,14.1667,1,False,1,1,False,True,
tension,35,stink bugs,2024-05-17 17:45:34,5c,5c,15.0,1,False,1,1,False,True,
tension,35,magnetic majesty,2024-05-17 17:47:27,5c,5c,15.0,1,False,1,1,False,True,
tension,35,oriel college,2024-05-17 17:49:02,5c,5c,15.0,1,False,1,1,False,True,
tension,35,later nader,2024-05-17 17:51:50,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Edge Case,2024-05-17 17:54:12,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Tater Salad,2024-05-17 17:56:18,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Brain fog,2024-05-17 17:57:40,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Dr. Acula,2024-05-17 17:58:58,5c,5c,15.0,1,False,1,1,False,True,
tension,35,jump yah baby,2024-05-17 18:04:54,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Cold World,2024-05-17 18:06:51,5c,5c,15.0,1,False,1,1,False,True,
tension,35,the wind is calling,2024-05-17 18:08:15,5c,5c,14.75,1,False,1,1,False,True,
tension,35,What Do Cherries Do?,2024-05-17 18:20:03,6b+,6b+,18.6667,1,True,2,2,True,True,
tension,35,$2 lap dance 💃🕺,2024-05-17 18:22:21,6c,6c,19.8966,1,False,1,1,False,True,
tension,35,Scrunch’n’lock,2024-05-17 18:33:53,6b,6b,18.25,1,True,1,1,False,True,
tension,35,Sad Banana,2024-05-17 18:41:49,6b,6b,18.25,1,False,1,1,False,True,
tension,35,Buccaneers,2024-05-28 00:00:00,,7a,22.0,4,False,1,4,False,False,
tension,35,Movin’ Along,2024-05-28 18:21:54,5c,5c,14.9767,1,True,1,1,False,True,
tension,35,Backwards Month,2024-05-28 18:24:19,5b,5a,13.25,1,False,1,1,False,True,
tension,35,ABC-123,2024-05-28 18:28:36,5a,5a,12.875,1,False,1,1,False,True,
tension,35,4.,2024-05-28 18:30:02,5b,5a,13.3333,1,True,1,1,False,True,
tension,35,Tu,2024-05-28 18:30:57,5a,5a,13.25,1,True,1,1,False,True,
tension,35,Llama Chips,2024-05-28 18:34:04,5c,5c,15.1111,1,False,1,1,False,True,
tension,35,She Flanchin,2024-05-28 18:36:47,5c,5c,14.8889,1,False,1,1,False,True,
tension,35,Cupcakes,2024-05-28 18:42:00,5a,5a,13.1538,1,True,1,1,False,True,
tension,35,Snake Way,2024-05-28 18:44:22,5a,5a,12.7273,1,True,1,1,False,True,
tension,35,They Look Like That,2024-05-28 18:48:50,6a,6a,15.8571,1,False,1,1,False,True,
tension,35,triplet family,2024-05-28 18:56:00,6a,6a,16.2857,1,True,1,1,False,True,
tension,35,I’m Too Deep,2024-05-28 19:01:09,6a,6a,15.8333,1,False,1,1,False,True,
tension,35,Technicolor Dreamcoat,2024-05-28 19:02:25,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Tic Tac Bro,2024-05-28 19:05:07,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Tic Tac Bro,2024-05-28 19:05:13,6a,6a,16.0,1,False,1,2,True,True,
tension,35,Short Sammy,2024-05-28 19:20:31,6b,6b,18.1667,1,False,1,1,False,True,
tension,35,Left Is Law,2024-05-28 19:25:22,6b+,6b+,18.6364,1,False,1,1,False,True,
tension,35,down under,2024-05-28 19:36:10,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Valentine,2024-05-28 19:37:34,6b+,6b+,18.7778,1,True,1,1,False,True,
tension,35,The Cave,2024-05-28 19:42:56,6b+,6b+,18.8889,1,True,1,1,False,True,
tension,35,love is an open door.,2024-05-28 19:49:01,6c,6c,19.9615,1,False,1,1,False,True,
tension,35,pencilvester,2024-05-28 19:53:49,6c,6c,20.4103,1,False,1,1,False,True,
tension,35,singularity,2024-05-28 20:05:06,6c,6c,19.7812,1,False,1,1,False,True,
tension,35,Banana Peel,2024-05-29 12:21:16,7a,7a,22.0,1,False,1,1,False,True,
tension,35,Rampant,2024-06-01 00:00:00,,6b+,18.875,2,False,1,2,False,False,
tension,35,Peaches and Cream,2024-06-01 00:00:00,,7a+,23.0,2,False,1,2,False,False,
tension,35,Out Of Hand,2024-06-01 00:00:00,,6b,17.75,4,True,1,4,False,False,
tension,35,Rinky Dink,2024-06-01 19:12:59,5a,5a,13.2,1,True,1,1,False,True,
tension,35,10,2024-06-01 19:15:56,5c,5c,15.0,1,True,1,1,False,True,
tension,35,POP!,2024-06-01 19:18:31,5b,5b,13.75,1,False,1,1,False,True,
tension,35,The Spanburgler,2024-06-01 19:20:52,5a,5a,13.25,1,False,1,1,False,True,
tension,35,sheffield,2024-06-01 19:22:51,5b,5a,13.3333,1,False,1,1,False,True,
tension,35,Ebony,2024-06-01 19:33:56,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Steal Yo’ Bluetooth,2024-06-01 19:35:45,6b,6b,17.6667,2,True,1,2,False,True,
tension,35,Meat Grinder,2024-06-01 19:37:16,6b,6b,17.8,1,True,1,1,False,True,
tension,35,Impulsively,2024-06-01 19:42:00,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Nervous Hands,2024-06-01 19:49:15,6b+,6b+,19.0,1,True,1,1,False,True,
tension,35,City of Gods,2024-06-01 19:51:34,6b+,6b+,18.7143,1,True,1,1,False,True,
tension,35,Single Coil,2024-06-01 19:54:23,6b+,6b+,18.8333,1,True,1,1,False,True,
tension,35,Sterile,2024-06-01 20:17:11,6c,6c,20.0,5,True,1,5,False,True,
tension,35,Ocean Avenue,2024-06-01 20:21:44,6c,6c,20.1429,3,True,1,3,False,True,
tension,35,Joose,2024-06-01 21:05:58,7a,7a,21.9058,1,False,1,1,False,True,
tension,35,Sold Out,2024-06-01 21:13:30,7a,7a,22.0,2,False,1,2,False,True,
tension,35,Jasmine and Reese Project,2024-06-01 21:34:46,7a,7a,22.0,1,True,1,1,False,True,
tension,35,Erase,2024-06-25 00:00:00,,7a,22.0,1,True,1,1,False,False,
tension,35,Step By Step,2024-06-25 20:11:02,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Celery,2024-06-25 20:13:10,6a,6a,15.875,1,False,2,2,True,True,
tension,35,Suede,2024-06-25 20:17:05,6a+,6a+,16.6667,1,False,1,1,False,True,
tension,35,Meat Grinder,2024-06-25 20:22:17,6b,6b,17.8,1,False,1,1,False,True,
tension,35,Ebony,2024-06-25 20:24:42,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Steal Yo’ Bluetooth,2024-06-25 20:27:43,6b,6b,17.6667,1,False,1,1,False,True,
tension,35,Extra Delay,2024-06-25 20:30:49,6b,6b,18.2222,1,False,1,1,False,True,
tension,35,Apollo,2024-06-25 20:33:16,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Impulsively,2024-06-25 20:35:29,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Technicolor Daydreaming,2024-06-25 20:38:26,6c,6c,20.0,2,False,1,2,False,True,
tension,35,Spellwork,2024-06-26 00:00:00,,7a+,23.0,4,False,1,4,False,False,
tension,35,Beyond the Fields We Know,2024-06-26 18:46:11,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Trampoline,2024-06-26 18:48:18,6a,6a,16.0,1,False,2,2,True,True,
tension,35,Space,2024-06-26 18:50:17,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Opium,2024-06-26 18:51:43,6a+,6a+,16.75,1,False,1,1,False,True,
tension,35,Alma Mestiza,2024-06-26 18:53:01,6a+,6a+,16.9091,1,True,1,1,False,True,
tension,35,Ghosts N’ Stuff,2024-06-26 18:54:50,6a+,6a+,16.625,1,True,1,1,False,True,
tension,35,Love Illumination,2024-06-26 18:56:09,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Levitate Above the Hate,2024-06-26 18:57:31,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Tree Branch,2024-06-26 19:01:40,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Small Around,2024-06-26 19:35:48,6a+,6b,17.8,1,True,1,1,False,True,
tension,35,Striped,2024-06-26 19:38:05,6b,6b,18.0,1,True,1,1,False,True,
tension,35,G’on Now,2024-06-26 19:48:09,6c,6c,20.0,5,True,1,5,False,True,
tension,35,Armed For Peace,2024-07-02 00:00:00,,6c,20.0,2,False,1,2,False,False,
tension,35,Vernal,2024-07-02 00:00:00,,7a,22.0,4,True,1,4,False,False,
tension,35,Please Recycle Easier var.,2024-07-02 19:02:05,6a,6a,16.125,1,True,1,1,False,True,
tension,35,Celery,2024-07-02 19:10:19,6a,6a,15.875,1,False,3,3,True,True,
tension,35,Crimper’s Paradise #1,2024-07-02 19:12:23,5a,5a,13.1379,1,False,3,3,True,True,
tension,35,Crimper’s Paradise #2,2024-07-02 19:14:07,5b,5b,13.8125,1,False,2,2,True,True,
tension,35,Ke Crimp,2024-07-02 19:16:16,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Insider,2024-07-02 19:20:18,6a+,6a+,17.1667,1,True,1,1,False,True,
tension,35,3F Heavy Laps,2024-07-02 19:21:40,6a+,6a+,17.125,1,True,1,1,False,True,
tension,35,jack scale’ington,2024-07-02 19:23:32,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Migraine,2024-07-02 19:25:12,6b,6b,18.25,1,True,1,1,False,True,
tension,35,Out Of Hand,2024-07-02 19:33:00,6b,6b,17.75,1,True,2,5,True,True,
tension,35,What Do Cherries Do?,2024-07-02 19:35:08,6b+,6b+,18.6667,1,False,1,1,False,True,
tension,35,Brothers of Metal,2024-07-02 19:38:01,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Crimper’s Paradise #6,2024-07-02 19:46:40,6c+,6c+,21.1818,1,True,1,1,False,True,
tension,35,Frog Tea,2024-07-02 20:04:59,6b,6b,18.1111,1,False,1,1,False,True,
tension,35,Truncate,2024-07-02 20:06:58,6b+,6b+,18.7391,1,False,1,1,False,True,
tension,35,Ships,2024-07-09 00:00:00,,6b,18.0,4,False,5,15,True,False,
tension,35,(c) geologic uplift,2024-07-09 00:00:00,,6b,18.3333,2,False,1,2,False,False,
tension,35,The Meteorite is Coming short,2024-07-09 00:00:00,,6b,18.0,4,False,1,4,False,False,
tension,35,Crimp Crawl No. 1,2024-07-09 18:32:39,5c,,nan,1,False,1,1,False,True,
tension,35,Probably,2024-07-09 18:48:54,6a,6a,16.3333,1,False,2,2,True,True,
tension,35,Turmoil,2024-07-09 18:51:27,6b,,nan,1,False,2,4,True,True,
tension,35,Ivory,2024-07-09 18:55:40,6b,6b,17.75,1,True,1,1,False,True,
tension,35,Leave No Stone,2024-07-09 18:58:26,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Deepcouch,2024-07-09 19:00:31,6b,6b,17.6667,1,True,1,1,False,True,
tension,35,Far And Away,2024-07-09 19:02:19,6b,6b,18.0,1,True,1,1,False,True,
tension,35,City of Gods,2024-07-09 19:05:30,6b+,6b+,18.7143,2,True,2,3,True,True,
tension,35,Lemonade Stand,2024-07-09 19:15:24,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Rise N Shine,2024-07-09 19:28:12,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Leave No Stone,2024-07-09 19:43:57,6b,6b,18.0,1,True,1,1,False,True,
tension,35,City of Gods,2024-07-09 19:46:55,6b+,6b+,18.7143,1,False,1,1,False,True,
tension,35,Squeegee,2024-07-09 20:27:40,6b,6b,18.0,1,True,1,1,False,True,
tension,35,adaptive cruise control,2024-07-09 20:32:27,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Terraforming Mars,2024-07-11 00:00:00,,7a,21.6667,1,True,1,1,False,False,
tension,35,Buccaneers,2024-07-11 00:00:00,,7a,22.0,2,True,1,2,False,False,
tension,35,izquierda,2024-07-11 16:18:35,6b,6b,18.0556,1,False,1,1,False,True,
tension,35,Tor-nader,2024-07-11 16:22:07,6b,6b,18.1538,1,True,1,1,False,True,
tension,35,Rhapsody,2024-07-15 00:00:00,,6b+,18.5714,1,True,1,1,False,False,
tension,35,Back in the Day,2024-07-15 17:05:05,6a+,6a+,16.6429,1,True,1,1,False,True,
tension,35,Moss Boss,2024-07-15 17:06:58,6a+,6a+,16.7778,1,True,1,1,False,True,
tension,35,Threat Level MidNight,2024-07-15 17:07:43,6a,6a,16.1111,1,True,1,1,False,True,
tension,35,pinch mcgee,2024-07-15 17:11:21,6a+,6a+,16.8571,1,True,1,1,False,True,
tension,35,Abundance,2024-07-15 17:16:57,6b,6b,17.7742,1,True,1,1,False,True,
tension,35,Drain from the Brain,2024-07-15 17:18:07,6b,6b,18.3962,1,True,1,1,False,True,
tension,35,A Cross to Remember,2024-07-15 17:30:16,6b,6b,18.0,1,False,1,1,False,True,
tension,35,A Cross to Remember,2024-07-15 17:31:24,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Left Is Law,2024-07-15 17:37:26,6b+,6b+,18.6364,1,True,1,1,False,True,
tension,35,Nervous Hands,2024-07-15 17:42:57,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,synergi,2024-07-15 17:44:42,6b+,6b+,18.6667,1,False,1,1,False,True,
tension,35,Valentine,2024-07-15 17:52:16,6b+,6b+,18.7778,1,False,1,1,False,True,
tension,35,Bwow-wowie,2024-07-15 17:54:18,6a+,6a,16.5,1,True,1,1,False,True,
tension,35,holds yes,2024-07-15 17:55:28,6a,6a,15.6,1,True,1,1,False,True,
tension,35,Lofi Station,2024-07-15 17:59:11,6a,6a,15.5,1,False,1,1,False,True,
tension,35,JOB swing?,2024-07-15 18:00:09,6a,6a,15.75,1,False,1,1,False,True,
tension,35,Head and Shoulders,2024-07-16 00:00:00,,7b+,25.0,1,False,1,1,False,False,
tension,35,Presumably,2024-07-17 00:00:00,,6c+,21.0,1,True,1,1,False,False,
tension,35,Constant Sleep,2024-07-17 00:00:00,,7a,22.0,1,True,1,1,False,False,
tension,35,Calle Ocho.,2024-07-17 00:00:00,,7a+,23.0,1,False,1,1,False,False,
tension,35,Factor Analysis,2024-07-17 18:15:00,7a+,7a+,23.3333,3,True,1,3,False,True,
tension,35,Ships,2024-07-17 18:55:11,6b,6b,18.0,1,False,6,16,True,True,
tension,35,Ships,2024-07-17 19:02:25,6b,6b,18.0,1,True,2,5,True,True,endlich erledigt diese Nemesis Wrack
tension,35,Layaway,2024-07-17 19:19:50,7a,7a,22.0,3,True,1,3,False,True,
tension,35,The Meteorite is Coming,2024-07-17 19:29:49,7a,7a,22.0,1,True,1,1,False,True,
tension,35,Banana Peel,2024-07-17 19:43:01,7a,7a,22.0,2,True,1,2,False,True,
tension,35,Big Honey,2024-07-21 00:00:00,,6b,17.5,2,False,1,2,False,False,
tension,35,Outtake,2024-07-21 19:10:16,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Cherry Peel,2024-07-21 19:11:51,6b,6b,17.5,1,False,1,1,False,True,
tension,35,pushed,2024-07-21 19:18:30,6b,6b,18.0,1,False,1,1,False,True,
tension,35,A Cross to Remember,2024-07-21 19:19:52,6b,6b,18.0,1,False,2,2,True,True,
tension,35,Pinch Me I’m Dreaming,2024-07-21 19:21:27,6b,6b,18.0,1,False,1,1,False,True,
tension,35,ayyy lmao,2024-07-21 19:25:07,6b+,6b+,18.6667,1,False,1,1,False,True,
tension,35,Cherry Tree,2024-07-21 19:27:02,6b+,6b+,19.0,3,False,1,3,False,True,
tension,35,Oolong Cream Top,2024-07-21 19:33:51,6b+,6b,18.5,1,False,1,1,False,True,
tension,35,The Art of Dying,2024-07-21 19:36:12,6b+,6b,18.5,1,False,1,1,False,True,
tension,35,Rack City,2024-07-21 19:59:00,7a,7a,22.0,2,False,1,2,False,True,
tension,35,Mad Armada (VAR.),2024-07-21 20:36:52,6c,7a,22.0,1,True,1,1,False,True,soft
tension,35,Layaway,2024-07-26 00:00:00,7a,7a,22.0,2,False,1,3,True,True,
tension,35,Layaway,2024-07-26 00:00:00,7a,7a,22.0,1,False,1,1,False,True,flash
tension,35,Another Superhero Movie,2024-08-08 00:00:00,,6b+,19.0,6,False,1,6,False,False,
tension,35,Crackanola Bar,2024-08-08 00:00:00,,6b+,19.0,2,False,1,2,False,False,
tension,35,man down!,2024-08-08 00:00:00,,6b+,19.0,1,False,1,1,False,False,
tension,35,Layaway,2024-08-08 00:00:00,7a,7a,22.0,1,False,2,4,True,True,
tension,35,Further,2024-08-08 00:00:00,6a+,6a+,17.0,1,False,2,3,True,True,
tension,35,Slappy Doo,2024-08-08 00:00:00,,6b,18.0,2,False,1,2,False,False,
tension,35,thousand footsies,2024-08-08 00:00:00,,6b,18.0,2,False,1,2,False,False,
tension,35,Mother Wolf,2024-08-08 18:22:30,6a,,nan,1,False,1,1,False,True,
tension,35,Human Clay,2024-08-08 18:24:00,6a+,6a+,17.25,1,False,1,1,False,True,
tension,35,B17,2024-08-08 18:25:44,6b,,nan,1,False,1,1,False,True,
tension,35,ipswich town,2024-08-08 18:30:24,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Sleeping Beauty,2024-08-08 18:33:13,6b,6b,18.4615,1,False,1,1,False,True,
tension,35,18,2024-08-08 18:40:29,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Moderately Neat,2024-08-08 18:47:43,6b,6b,18.0,2,False,1,2,False,True,
tension,35,Pinch Perfect,2024-08-08 18:52:35,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Get Handsy,2024-08-08 18:57:23,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Bliss,2024-08-08 18:59:08,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Mony Mony,2024-08-08 19:14:09,6b+,6b,18.5,1,False,1,1,False,True,
tension,35,knuckle dragging queens,2024-08-08 19:18:09,6b+,6b+,19.0,2,False,1,2,False,True,
tension,35,Tweakin’,2024-08-08 19:26:35,6b+,6b,18.5,5,True,1,5,False,True,
tension,35,On the Spot,2024-08-08 20:08:55,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,scythe,2024-08-08 20:13:33,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Trojans,2024-08-08 20:15:07,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Soda.,2024-08-10 00:00:00,,6c,20.1667,1,False,1,1,False,False,
tension,35,Crackanola Bar,2024-08-10 00:00:00,,6b+,19.0,3,False,2,5,True,False,
tension,35,That Banana's a Two-hand-er,2024-08-10 13:44:23,6a,6a,15.6667,1,True,1,1,False,True,
tension,35,Noodle Brain,2024-08-10 13:52:06,6b,6b,18.0,1,False,1,1,False,True,
tension,35,clench,2024-08-10 13:54:12,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Iron Crucible,2024-08-10 13:59:54,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Out of the Woods,2024-08-10 14:01:55,6b,6b,18.0,1,False,1,1,False,True,
tension,35,spinspin,2024-08-10 14:03:52,6b,6b,18.0,1,False,1,1,False,True,
tension,35,satanist,2024-08-10 14:13:49,6b,6b,18.0,1,False,1,1,False,True,
